cuenca|estacion|año|periodo|parametro|valor|val_eca1
INTERCUENCA13155|QVila3|2021|II|Calcio|53.868|NA
INTERCUENCA13155|RUchu1|2021|II|Calcio|64.744|NA
INTERCUENCA13155|QVila1|2021|II|Cerio|2.4e-4|NA
INTERCUENCA13155|QVila3|2021|II|Cerio|0.00139|NA
INTERCUENCA13155|RUchu1|2021|II|Cerio|0.00164|NA
INTERCUENCA13155|QVila1|2021|II|Cesio|0.0371|NA
INTERCUENCA13155|QVila3|2021|II|Cesio|0.0329|NA
INTERCUENCA13155|RUchu1|2021|II|Cesio|0.0235|NA
INTERCUENCA13155|QVila1|2021|II|Cobalto|3e-5|NA
INTERCUENCA13155|QVila3|2021|II|Cobalto|4.8e-4|NA
INTERCUENCA13155|RUchu1|2021|II|Cobalto|4.5e-4|NA
INTERCUENCA13155|QVila1|2021|II|Cobre|0.0016|2
INTERCUENCA13155|QVila3|2021|II|Cobre|0.00164|2
INTERCUENCA13155|RUchu1|2021|II|Cobre|0.00208|2
INTERCUENCA13155|QVila1|2021|II|Cromo Total|3e-4|0.05
INTERCUENCA13155|QVila3|2021|II|Cromo Total|3e-4|0.05
INTERCUENCA13155|RUchu1|2021|II|Cromo Total|3e-4|0.05
INTERCUENCA13155|QVila1|2021|II|Estaño|1e-4|NA
INTERCUENCA13155|QVila3|2021|II|Estaño|1e-4|NA
INTERCUENCA13155|RUchu1|2021|II|Estaño|1e-4|NA
INTERCUENCA13155|QVila1|2021|II|Estroncio|0.302|NA
INTERCUENCA13155|QVila3|2021|II|Estroncio|0.3206|NA
INTERCUENCA13155|RUchu1|2021|II|Estroncio|0.3733|NA
INTERCUENCA13155|QVila1|2021|II|Galio|1.2e-4|NA
INTERCUENCA13155|QVila3|2021|II|Galio|2e-4|NA
INTERCUENCA13155|RUchu1|2021|II|Galio|2e-4|NA
INTERCUENCA13155|QVila1|2021|II|Germanio|6e-4|NA
INTERCUENCA13155|QVila3|2021|II|Germanio|6e-4|NA
INTERCUENCA13155|RUchu1|2021|II|Germanio|6e-4|NA
INTERCUENCA13155|QVila1|2021|II|Hafnio|1.5e-4|NA
INTERCUENCA13155|QVila3|2021|II|Hafnio|1.5e-4|NA
INTERCUENCA13155|RUchu1|2021|II|Hafnio|1.5e-4|NA
INTERCUENCA13155|QVila1|2021|II|Hierro|0.2029|1
INTERCUENCA13155|QVila3|2021|II|Hierro|0.9074|1
INTERCUENCA13155|RUchu1|2021|II|Hierro|0.9174|1
INTERCUENCA13155|QVila1|2021|II|Lantanio|0.0015|NA
INTERCUENCA13155|QVila3|2021|II|Lantanio|0.0015|NA
INTERCUENCA13155|RUchu1|2021|II|Lantanio|0.0015|NA
INTERCUENCA13155|QVila1|2021|II|Litio|0.0461|NA
INTERCUENCA13155|QVila3|2021|II|Litio|0.051|NA
INTERCUENCA13155|RUchu1|2021|II|Litio|0.0513|NA
INTERCUENCA13155|QVila1|2021|II|Lutecio|6e-5|NA
INTERCUENCA13155|QVila3|2021|II|Lutecio|6e-5|NA
INTERCUENCA13155|RUchu1|2021|II|Lutecio|6e-5|NA
INTERCUENCA13155|QVila1|2021|II|Magnesio|19.7|NA
INTERCUENCA13155|QVila3|2021|II|Magnesio|20.75|NA
INTERCUENCA13155|RUchu1|2021|II|Magnesio|20.95|NA
INTERCUENCA13155|QVila1|2021|II|Manganeso|0.07785|0.4
INTERCUENCA13155|QVila3|2021|II|Manganeso|0.10797|0.4
INTERCUENCA13155|RUchu1|2021|II|Manganeso|0.10167|0.4
INTERCUENCA13155|QVila1|2021|II|Mercurio|9e-5|0.002
INTERCUENCA13155|QVila3|2021|II|Mercurio|9e-5|0.002
INTERCUENCA13155|RUchu1|2021|II|Mercurio|9e-5|0.002
INTERCUENCA13155|QVila1|2021|II|Molibdeno|0.00197|NA
INTERCUENCA13155|QVila3|2021|II|Molibdeno|0.00144|NA
INTERCUENCA13155|RUchu1|2021|II|Molibdeno|0.0018600000000000001|NA
INTERCUENCA13155|QVila1|2021|II|Niobio|0.0015|NA
INTERCUENCA13155|QVila3|2021|II|Niobio|0.0015|NA
INTERCUENCA13155|RUchu1|2021|II|Niobio|0.0015|NA
INTERCUENCA13155|QVila1|2021|II|Niquel|0.0017|NA
INTERCUENCA13155|QVila3|2021|II|Niquel|0.0018|NA
INTERCUENCA13155|RUchu1|2021|II|Niquel|0.0017|NA
INTERCUENCA13155|QVila1|2021|II|Plata|1e-5|NA
INTERCUENCA13155|QVila3|2021|II|Plata|1e-5|NA
INTERCUENCA13155|RUchu1|2021|II|Plata|1e-5|NA
INTERCUENCA13155|QVila1|2021|II|Plomo|6e-4|0.05
INTERCUENCA13155|QVila3|2021|II|Plomo|6e-4|0.05
INTERCUENCA13155|RUchu1|2021|II|Plomo|6e-4|0.05
INTERCUENCA13155|QVila1|2021|II|Potasio|13.57|NA
INTERCUENCA13155|QVila3|2021|II|Potasio|12.55|NA
INTERCUENCA13155|RUchu1|2021|II|Potasio|12.4|NA
INTERCUENCA13155|QVila1|2021|II|Rubidio|0.0484|NA
INTERCUENCA13155|QVila3|2021|II|Rubidio|0.0482|NA
INTERCUENCA13155|RUchu1|2021|II|Rubidio|0.0397|NA
INTERCUENCA13155|QVila1|2021|II|Selenio|0.0013|0.04
INTERCUENCA13155|QVila3|2021|II|Selenio|0.0013|0.04
INTERCUENCA13155|RUchu1|2021|II|Selenio|0.0013|0.04
INTERCUENCA13155|QVila1|2021|II|Silice|62.95|NA
INTERCUENCA13155|QVila3|2021|II|Silice|65.27|NA
INTERCUENCA13155|RUchu1|2021|II|Silice|63.7|NA
INTERCUENCA13155|QVila1|2021|II|Silicio|29.42|NA
INTERCUENCA13155|QVila3|2021|II|Silicio|30.51|NA
INTERCUENCA13155|RUchu1|2021|II|Silicio|29.78|NA
INTERCUENCA13155|QVila1|2021|II|Sodio|33.689|NA
INTERCUENCA13155|QVila3|2021|II|Sodio|34.713|NA
INTERCUENCA13155|RUchu1|2021|II|Sodio|37.927|NA
INTERCUENCA13155|QVila1|2021|II|Talio|6e-5|NA
INTERCUENCA13155|QVila3|2021|II|Talio|6e-5|NA
INTERCUENCA13155|RUchu1|2021|II|Talio|6e-5|NA
INTERCUENCA13155|QVila1|2021|II|Tantalio|0.0021|NA
INTERCUENCA13155|QVila3|2021|II|Tantalio|0.0021|NA
INTERCUENCA13155|RUchu1|2021|II|Tantalio|0.0021|NA
INTERCUENCA13155|QVila1|2021|II|Teluro|0.003|NA
INTERCUENCA13155|QVila3|2021|II|Teluro|0.003|NA
INTERCUENCA13155|RUchu1|2021|II|Teluro|0.003|NA
INTERCUENCA13155|QVila1|2021|II|Titanio|0.0079|NA
INTERCUENCA13155|QVila3|2021|II|Titanio|0.0321|NA
INTERCUENCA13155|RUchu1|2021|II|Titanio|0.0327|NA
INTERCUENCA13155|QVila1|2021|II|Torio|1.9e-4|NA
INTERCUENCA13155|QVila3|2021|II|Torio|1.9e-4|NA
INTERCUENCA13155|RUchu1|2021|II|Torio|1.9e-4|NA
INTERCUENCA13155|QVila1|2021|II|Uranio|8.4e-5|0.02
INTERCUENCA13155|QVila3|2021|II|Uranio|1.52e-4|0.02
INTERCUENCA13155|RUchu1|2021|II|Uranio|4.12e-4|0.02
INTERCUENCA13155|QVila1|2021|II|Vanadio|0.0023|NA
INTERCUENCA13155|QVila3|2021|II|Vanadio|0.0037|NA
INTERCUENCA13155|RUchu1|2021|II|Vanadio|0.0052|NA
INTERCUENCA13155|QVila1|2021|II|Wolframio|6e-4|NA
INTERCUENCA13155|QVila3|2021|II|Wolframio|6e-4|NA
INTERCUENCA13155|RUchu1|2021|II|Wolframio|6e-4|NA
INTERCUENCA13155|QVila1|2021|II|Yterbio|6e-5|NA
INTERCUENCA13155|QVila3|2021|II|Yterbio|6e-5|NA
INTERCUENCA13155|RUchu1|2021|II|Yterbio|6e-5|NA
INTERCUENCA13155|QVila1|2021|II|Zinc|0.0137|5
INTERCUENCA13155|QVila3|2021|II|Zinc|0.0099|5
INTERCUENCA13155|RUchu1|2021|II|Zinc|0.0198|5
INTERCUENCA13155|QVila1|2021|II|Zirconio|4.5e-4|NA
INTERCUENCA13155|QVila3|2021|II|Zirconio|8.6e-4|NA
INTERCUENCA13155|RUchu1|2021|II|Zirconio|8e-4|NA
INTERCUENCA13155|QVila1|2021|II|Coliformes Termotolerantes|79|2000
INTERCUENCA13155|QVila3|2021|II|Coliformes Termotolerantes|240|2000
INTERCUENCA13155|RUchu1|2021|II|Coliformes Termotolerantes|49|2000
INTERCUENCA13155|QVila1|2022|I|Aceites y Grasas|0.4|1.7
INTERCUENCA13155|QVila3|2022|I|Aceites y Grasas|0.4|1.7
INTERCUENCA13155|RUchu1|2022|I|Aceites y Grasas|0.4|1.7
INTERCUENCA13155|QVila1|2022|I|Amoniaco-N|0.011|1.5
INTERCUENCA13155|QVila3|2022|I|Amoniaco-N|0.01|1.5
INTERCUENCA13155|RUchu1|2022|I|Amoniaco-N|0.011|1.5
INTERCUENCA13155|QVila1|2022|I|Bicarbonatos|105.6|NA
INTERCUENCA13155|QVila3|2022|I|Bicarbonatos|102.9|NA
INTERCUENCA13155|RUchu1|2022|I|Bicarbonatos|114.1|NA
INTERCUENCA13155|QVila1|2022|I|Carbonatos|0.6|NA
INTERCUENCA13155|QVila3|2022|I|Carbonatos|2.3|NA
INTERCUENCA13155|RUchu1|2022|I|Carbonatos|1|NA
INTERCUENCA13155|QVila1|2022|I|Cianuro Libre|8e-4|NA
INTERCUENCA13155|QVila3|2022|I|Cianuro Libre|8e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Cianuro Libre|8e-4|NA
INTERCUENCA13155|QVila1|2022|I|Cianuro Total|8e-4|NA
INTERCUENCA13155|QVila3|2022|I|Cianuro Total|8e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Cianuro Total|8e-4|NA
INTERCUENCA13155|QVila1|2022|I|Cianuro WAD|8e-4|NA
INTERCUENCA13155|QVila3|2022|I|Cianuro WAD|8e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Cianuro WAD|8e-4|NA
INTERCUENCA13155|QVila1|2022|I|Cloruros|12.822|NA
INTERCUENCA13155|QVila3|2022|I|Cloruros|13.051|NA
INTERCUENCA13155|RUchu1|2022|I|Cloruros|15.592|NA
INTERCUENCA13155|QVila1|2022|I|Demanda Bioquímica de Oxígeno (DBO5)|2.6|5
INTERCUENCA13155|QVila3|2022|I|Demanda Bioquímica de Oxígeno (DBO5)|2.6|5
INTERCUENCA13155|RUchu1|2022|I|Demanda Bioquímica de Oxígeno (DBO5)|2.6|5
INTERCUENCA13155|QVila1|2022|I|Demanda Química de Oxígeno (DQO)|4.5|20
INTERCUENCA13155|QVila3|2022|I|Demanda Química de Oxígeno (DQO)|4.5|20
INTERCUENCA13155|RUchu1|2022|I|Demanda Química de Oxígeno (DQO)|4.5|20
INTERCUENCA13155|QVila1|2022|I|Fenoles|5e-4|NA
INTERCUENCA13155|QVila3|2022|I|Fenoles|5e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Fenoles|5e-4|NA
INTERCUENCA13155|QVila1|2022|I|Fosfatos|0.038|NA
INTERCUENCA13155|QVila3|2022|I|Fosfatos|0.038|NA
INTERCUENCA13155|RUchu1|2022|I|Fosfatos|0.038|NA
INTERCUENCA13155|QVila1|2022|I|Fósforo Total|0.074|0.15
INTERCUENCA13155|QVila3|2022|I|Fósforo Total|0.077|0.15
INTERCUENCA13155|RUchu1|2022|I|Fósforo Total|0.099|0.15
INTERCUENCA13155|QVila1|2022|I|Nitratos (NO3-)|0.062|NA
INTERCUENCA13155|QVila3|2022|I|Nitratos (NO3-)|0.062|NA
INTERCUENCA13155|RUchu1|2022|I|Nitratos (NO3-)|0.062|NA
INTERCUENCA13155|QVila1|2022|I|Nitratos (NO3-N)+Nitritos (NO2-N)|0.052|NA
INTERCUENCA13155|QVila3|2022|I|Nitratos (NO3-N)+Nitritos (NO2-N)|0.052|NA
INTERCUENCA13155|RUchu1|2022|I|Nitratos (NO3-N)+Nitritos (NO2-N)|0.052|NA
INTERCUENCA13155|QVila1|2022|I|Nitratos-N|0.014|NA
INTERCUENCA13155|QVila3|2022|I|Nitratos-N|0.014|NA
INTERCUENCA13155|RUchu1|2022|I|Nitratos-N|0.014|NA
INTERCUENCA13155|QVila1|2022|I|Nitrógeno Total|0.34|NA
INTERCUENCA13155|QVila3|2022|I|Nitrógeno Total|0.62|NA
INTERCUENCA13155|RUchu1|2022|I|Nitrógeno Total|0.59|NA
INTERCUENCA13155|QVila1|2022|I|Sólidos Suspendidos Totales|3|NA
INTERCUENCA13155|QVila3|2022|I|Sólidos Suspendidos Totales|4|NA
INTERCUENCA13155|RUchu1|2022|I|Sólidos Suspendidos Totales|10|NA
INTERCUENCA13155|QVila1|2022|I|Sulfatos|189.67|NA
INTERCUENCA13155|QVila3|2022|I|Sulfatos|186.65|NA
INTERCUENCA13155|RUchu1|2022|I|Sulfatos|198.02|NA
INTERCUENCA13155|QVila1|2022|I|Aluminio|0.026|5
INTERCUENCA13155|QVila3|2022|I|Aluminio|0.102|5
INTERCUENCA13155|RUchu1|2022|I|Aluminio|0.193|5
INTERCUENCA13155|QVila1|2022|I|Antimonio|0.0012|0.02
INTERCUENCA13155|QVila3|2022|I|Antimonio|0.00137|0.02
INTERCUENCA13155|RUchu1|2022|I|Antimonio|0.00135|0.02
INTERCUENCA13155|QVila1|2022|I|Arsénico|0.1043|0.01
INTERCUENCA13155|QVila3|2022|I|Arsénico|0.1202|0.01
INTERCUENCA13155|RUchu1|2022|I|Arsénico|0.1198|0.01
INTERCUENCA13155|QVila1|2022|I|Bario|0.0054|1
INTERCUENCA13155|QVila3|2022|I|Bario|0.0066|1
INTERCUENCA13155|RUchu1|2022|I|Bario|0.0114|1
INTERCUENCA13155|QVila1|2022|I|Berilio|6e-5|0.04
INTERCUENCA13155|QVila3|2022|I|Berilio|6e-5|0.04
INTERCUENCA13155|RUchu1|2022|I|Berilio|6e-5|0.04
INTERCUENCA13155|QVila1|2022|I|Bismuto|3e-5|NA
INTERCUENCA13155|QVila3|2022|I|Bismuto|3e-5|NA
INTERCUENCA13155|RUchu1|2022|I|Bismuto|3e-5|NA
INTERCUENCA13155|QVila1|2022|I|Boro|0.616|2.4
INTERCUENCA13155|QVila3|2022|I|Boro|0.605|2.4
INTERCUENCA13155|RUchu1|2022|I|Boro|0.669|2.4
INTERCUENCA13155|QVila1|2022|I|Cadmio|3e-5|0.005
INTERCUENCA13155|QVila3|2022|I|Cadmio|8e-5|0.005
INTERCUENCA13155|RUchu1|2022|I|Cadmio|5e-5|0.005
INTERCUENCA13155|QVila1|2022|I|Calcio|42.954|NA
INTERCUENCA13155|QVila3|2022|I|Calcio|8e-5|NA
INTERCUENCA13155|RUchu1|2022|I|Calcio|52.776|NA
INTERCUENCA13155|QVila1|2022|I|Cerio|2.4e-4|NA
INTERCUENCA13155|QVila3|2022|I|Cerio|43.176|NA
INTERCUENCA13155|RUchu1|2022|I|Cerio|3.1e-4|NA
INTERCUENCA13155|QVila1|2022|I|Cesio|0.0181|NA
INTERCUENCA13155|QVila3|2022|I|Cesio|2.4e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Cesio|0.0126|NA
INTERCUENCA13155|QVila1|2022|I|Cobalto|1.1e-4|NA
INTERCUENCA13155|QVila3|2022|I|Cobalto|1.7e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Cobalto|2.2e-4|NA
INTERCUENCA13155|QVila1|2022|I|Cobre|9e-5|2
INTERCUENCA13155|QVila3|2022|I|Cobre|9e-5|2
INTERCUENCA13155|RUchu1|2022|I|Cobre|9e-5|2
INTERCUENCA13155|QVila1|2022|I|Cromo Total|3e-4|0.05
INTERCUENCA13155|QVila3|2022|I|Cromo Total|3e-4|0.05
INTERCUENCA13155|RUchu1|2022|I|Cromo Total|4e-4|0.05
INTERCUENCA13155|QVila1|2022|I|Estaño|1e-4|NA
INTERCUENCA13155|QVila3|2022|I|Estaño|1e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Estaño|1e-4|NA
INTERCUENCA13155|QVila1|2022|I|Estroncio|0.3021|NA
INTERCUENCA13155|QVila3|2022|I|Estroncio|0.3181|NA
INTERCUENCA13155|RUchu1|2022|I|Estroncio|0.3638|NA
INTERCUENCA13155|QVila1|2022|I|Galio|1.2e-4|NA
INTERCUENCA13155|QVila3|2022|I|Galio|1.2e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Galio|1.2e-4|NA
INTERCUENCA13155|QVila1|2022|I|Germanio|6e-4|NA
INTERCUENCA13155|QVila3|2022|I|Germanio|6e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Germanio|6e-4|NA
INTERCUENCA13155|QVila1|2022|I|Hafnio|1.5e-4|NA
INTERCUENCA13155|QVila3|2022|I|Hafnio|1.5e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Hafnio|1.5e-4|NA
INTERCUENCA13155|QVila1|2022|I|Hierro|0.1014|1
INTERCUENCA13155|QVila3|2022|I|Hierro|0.1746|1
INTERCUENCA13155|RUchu1|2022|I|Hierro|0.2263|1
INTERCUENCA13155|QVila1|2022|I|Lantanio|0.0015|NA
INTERCUENCA13155|QVila3|2022|I|Lantanio|0.0015|NA
INTERCUENCA13155|RUchu1|2022|I|Lantanio|0.0015|NA
INTERCUENCA13155|QVila1|2022|I|Litio|0.0588|NA
INTERCUENCA13155|QVila3|2022|I|Litio|0.058|NA
INTERCUENCA13155|RUchu1|2022|I|Litio|0.0586|NA
INTERCUENCA13155|QVila1|2022|I|Lutecio|6e-5|NA
INTERCUENCA13155|QVila3|2022|I|Lutecio|6e-5|NA
INTERCUENCA13155|RUchu1|2022|I|Lutecio|6e-5|NA
INTERCUENCA13155|QVila1|2022|I|Magnesio|26.386|NA
INTERCUENCA13155|QVila3|2022|I|Magnesio|25.197|NA
INTERCUENCA13155|RUchu1|2022|I|Magnesio|25.694|NA
INTERCUENCA13155|QVila1|2022|I|Manganeso|0.0335|0.4
INTERCUENCA13155|QVila3|2022|I|Manganeso|0.0298|0.4
INTERCUENCA13155|RUchu1|2022|I|Manganeso|0.0327|0.4
INTERCUENCA13155|QVila1|2022|I|Mercurio|9e-5|0.002
INTERCUENCA13155|QVila3|2022|I|Mercurio|9e-5|0.002
INTERCUENCA13155|RUchu1|2022|I|Mercurio|9e-5|0.002
INTERCUENCA13155|QVila1|2022|I|Molibdeno|0.00116|NA
INTERCUENCA13155|QVila3|2022|I|Molibdeno|0.00123|NA
INTERCUENCA13155|RUchu1|2022|I|Molibdeno|0.00158|NA
INTERCUENCA13155|QVila1|2022|I|Niobio|0.0015|NA
INTERCUENCA13155|QVila3|2022|I|Niobio|0.0015|NA
INTERCUENCA13155|RUchu1|2022|I|Niobio|0.0015|NA
INTERCUENCA13155|QVila1|2022|I|Niquel|0.0013|NA
INTERCUENCA13155|QVila3|2022|I|Niquel|0.0011|NA
INTERCUENCA13155|RUchu1|2022|I|Niquel|0.0011|NA
INTERCUENCA13155|QVila1|2022|I|Plata|1.1e-4|NA
INTERCUENCA13155|QVila3|2022|I|Plata|1.1e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Plata|2.1e-4|NA
INTERCUENCA13155|QVila1|2022|I|Plomo|6e-4|0.05
INTERCUENCA13155|QVila3|2022|I|Plomo|6e-4|0.05
INTERCUENCA13155|RUchu1|2022|I|Plomo|6e-4|0.05
INTERCUENCA13155|QVila1|2022|I|Potasio|11.66|NA
INTERCUENCA13155|QVila3|2022|I|Potasio|11.79|NA
INTERCUENCA13155|RUchu1|2022|I|Potasio|11.08|NA
INTERCUENCA13155|QVila1|2022|I|Rubidio|0.0439|NA
INTERCUENCA13155|QVila3|2022|I|Rubidio|0.0445|NA
INTERCUENCA13155|RUchu1|2022|I|Rubidio|0.0367|NA
INTERCUENCA13155|QVila1|2022|I|Selenio|0.0013|0.04
INTERCUENCA13155|QVila3|2022|I|Selenio|0.0013|0.04
INTERCUENCA13155|RUchu1|2022|I|Selenio|0.0013|0.04
INTERCUENCA13155|QVila1|2022|I|Silice|61.39|NA
INTERCUENCA13155|QVila3|2022|I|Silice|57.45|NA
INTERCUENCA13155|RUchu1|2022|I|Silice|56.18|NA
INTERCUENCA13155|QVila1|2022|I|Silicio|28.693|NA
INTERCUENCA13155|QVila3|2022|I|Silicio|26.854|NA
INTERCUENCA13155|RUchu1|2022|I|Silicio|26.26|NA
INTERCUENCA13155|QVila1|2022|I|Sodio|46.172|NA
INTERCUENCA13155|QVila3|2022|I|Sodio|45.225|NA
INTERCUENCA13155|RUchu1|2022|I|Sodio|50.027|NA
INTERCUENCA13155|QVila1|2022|I|Talio|6e-5|NA
INTERCUENCA13155|QVila3|2022|I|Talio|6e-5|NA
INTERCUENCA13155|RUchu1|2022|I|Talio|6e-5|NA
INTERCUENCA13155|QVila1|2022|I|Tantalio|0.0021|NA
INTERCUENCA13155|QVila3|2022|I|Tantalio|0.0021|NA
INTERCUENCA13155|RUchu1|2022|I|Tantalio|0.0021|NA
INTERCUENCA13155|QVila1|2022|I|Teluro|0.003|NA
INTERCUENCA13155|QVila3|2022|I|Teluro|0.003|NA
INTERCUENCA13155|RUchu1|2022|I|Teluro|0.003|NA
INTERCUENCA13155|QVila1|2022|I|Titanio|0.0037|NA
INTERCUENCA13155|QVila3|2022|I|Titanio|0.005|NA
INTERCUENCA13155|RUchu1|2022|I|Titanio|0.0085|NA
INTERCUENCA13155|QVila1|2022|I|Torio|1.9e-4|NA
INTERCUENCA13155|QVila3|2022|I|Torio|1.9e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Torio|1.9e-4|NA
INTERCUENCA13155|QVila1|2022|I|Uranio|9e-5|0.02
INTERCUENCA13155|QVila3|2022|I|Uranio|1.3e-4|0.02
INTERCUENCA13155|RUchu1|2022|I|Uranio|3.4e-4|0.02
INTERCUENCA13155|QVila1|2022|I|Vanadio|0.003003|NA
INTERCUENCA13155|QVila3|2022|I|Vanadio|0.00354|NA
INTERCUENCA13155|RUchu1|2022|I|Vanadio|0.00556|NA
INTERCUENCA13155|QVila1|2022|I|Wolframio|6e-4|NA
INTERCUENCA13155|QVila3|2022|I|Wolframio|6e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Wolframio|6e-4|NA
INTERCUENCA13155|QVila1|2022|I|Yterbio|6e-5|NA
INTERCUENCA13155|QVila3|2022|I|Yterbio|6e-5|NA
INTERCUENCA13155|RUchu1|2022|I|Yterbio|6e-5|NA
INTERCUENCA13155|QVila1|2022|I|Zinc|0.003|5
INTERCUENCA13155|QVila3|2022|I|Zinc|0.0026|5
INTERCUENCA13155|RUchu1|2022|I|Zinc|0.0026|5
INTERCUENCA13155|QVila1|2022|I|Zirconio|4.5e-4|NA
INTERCUENCA13155|QVila3|2022|I|Zirconio|4.5e-4|NA
INTERCUENCA13155|RUchu1|2022|I|Zirconio|4.5e-4|NA
INTERCUENCA13155|QVila1|2022|I|Coliformes Termotolerantes|1.8|2000
INTERCUENCA13155|QVila3|2022|I|Coliformes Termotolerantes|1.8|2000
INTERCUENCA13155|RUchu1|2022|I|Coliformes Termotolerantes|1.8|2000
INTERCUENCA13155|QVila1|2022|I|Coliformes Totales|33|NA
INTERCUENCA13155|QVila3|2022|I|Coliformes Totales|330|NA
INTERCUENCA13155|RUchu1|2022|I|Coliformes Totales|1400|NA
INTERCUENCA13155|QVila1|2022|I|Escherichia coli|1.8|NA
INTERCUENCA13155|QVila3|2022|I|Escherichia coli|1.8|NA
INTERCUENCA13155|RUchu1|2022|I|Escherichia coli|1.8|NA
INTERCUENCA13155|QVila1|2022|I|Vibrio cholerae|0|NA
INTERCUENCA13155|QVila3|2022|I|Vibrio cholerae|0|NA
INTERCUENCA13155|RUchu1|2022|I|Vibrio cholerae|0|NA
LOCUMBA|QAchi1|2011|I|Aceites y Grasas|0.25|5
LOCUMBA|QCara1|2011|I|Aceites y Grasas|0.27|5
LOCUMBA|QHond1|2011|I|Aceites y Grasas|0.2|5
LOCUMBA|RLocu3|2011|I|Aceites y Grasas|0.25|5
LOCUMBA|RLocu4|2011|I|Aceites y Grasas|0.2|5
LOCUMBA|RLocu5|2011|I|Aceites y Grasas|0.2|5
LOCUMBA|RSala2 (LOCUMBA)|2011|I|Aceites y Grasas|0.2|5
LOCUMBA|RSala3 (LOCUMBA)|2011|I|Aceites y Grasas|0.2|5
LOCUMBA|RCall1|2011|I|Aceites y Grasas|0.21|5
LOCUMBA|RCall2|2011|I|Aceites y Grasas|0.27|5
LOCUMBA|RCall3|2011|I|Aceites y Grasas|0.2|5
LOCUMBA|RCuri1|2011|I|Aceites y Grasas|0.2|5
LOCUMBA|RCuri2|2011|I|Aceites y Grasas|0.25|5
LOCUMBA|RIlab1|2011|I|Aceites y Grasas|0.2|5
LOCUMBA|RIlab2|2011|I|Aceites y Grasas|0.2|5
LOCUMBA|RSala1 (LOCUMBA)|2011|I|Aceites y Grasas|0.21|5
LOCUMBA|LSuch4S|2011|I|Aceites y Grasas|0.47|NA
LOCUMBA|QAchi1|2011|I|Amoniaco-N|0.25|NA
LOCUMBA|QCara1|2011|I|Amoniaco-N|0.02|NA
LOCUMBA|QHond1|2011|I|Amoniaco-N|0.05|NA
LOCUMBA|RLocu3|2011|I|Amoniaco-N|0.02|NA
LOCUMBA|RLocu4|2011|I|Amoniaco-N|0.01|NA
LOCUMBA|RLocu5|2011|I|Amoniaco-N|0.02|NA
LOCUMBA|RSala2 (LOCUMBA)|2011|I|Amoniaco-N|0.01|NA
LOCUMBA|RSala3 (LOCUMBA)|2011|I|Amoniaco-N|0.03|NA
LOCUMBA|RCall1|2011|I|Amoniaco-N|0.02|NA
LOCUMBA|RCall2|2011|I|Amoniaco-N|0.01|NA
LOCUMBA|RCall3|2011|I|Amoniaco-N|0.05|NA
LOCUMBA|RCuri1|2011|I|Amoniaco-N|0.01|NA
LOCUMBA|RCuri2|2011|I|Amoniaco-N|0.01|NA
LOCUMBA|RIlab1|2011|I|Amoniaco-N|0.06|NA
LOCUMBA|RIlab2|2011|I|Amoniaco-N|0.05|NA
LOCUMBA|RSala1 (LOCUMBA)|2011|I|Amoniaco-N|0.03|NA
LOCUMBA|LSuch4S|2011|I|Amoniaco-N|0.02|NA
LOCUMBA|QAchi1|2011|I|Cianuro WAD|0.002|NA
LOCUMBA|QCara1|2011|I|Cianuro WAD|0.002|NA
LOCUMBA|QHond1|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RLocu3|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RLocu4|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RLocu5|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RSala2 (LOCUMBA)|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RSala3 (LOCUMBA)|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RCall1|2011|I|Cianuro WAD|0.002|NA
LOCUMBA|RCall2|2011|I|Cianuro WAD|0.002|NA
LOCUMBA|RCall3|2011|I|Cianuro WAD|0.002|NA
LOCUMBA|RCuri1|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RCuri2|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RIlab1|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RIlab2|2011|I|Cianuro WAD|0.002|0.1
LOCUMBA|RSala1 (LOCUMBA)|2011|I|Cianuro WAD|0.002|NA
LOCUMBA|LSuch4S|2011|I|Cianuro WAD|0.002|NA
LOCUMBA|QHond1|2011|I|Conductividad|3800|2500
LOCUMBA|RLocu3|2011|I|Conductividad|1849|2500
LOCUMBA|RLocu4|2011|I|Conductividad|1937|2500
LOCUMBA|RLocu5|2011|I|Conductividad|1990|2500
